,id,title,contents,date,category,source
0,c17ea4a9-6bac-4d6d-8efa-8d0dd89ae998,【Podcast】軸承廠PE上修潮來臨？個股要這樣選,"MoneyDJ新聞 2023-11-17 17:49:53 記者 張以忠 報導
富世達掛牌價定200元，掛牌上市短短幾天股價衝破300元大關上攻400元，股價往往先行反映基本面，軸承族群有何貓膩？摺疊機有本事拉動族群本益比嗎？關鍵廠商怎麼挑？這集不藏私分享！
* 富世達登族群股王，市場在押注什麼？
* 前股王甘於寂寞？老二哲學隱含逆轉勝
* 蘋果導入摺疊iPad有影，供應鏈誰受惠？
* 蘋果認可的沉默王者，明後年營運將鳴放
* 軸承廠本益比怎麼評估？關鍵條件在這
收聽我們的Podcasts:
Apple https://reurl.cc/0O6Wd9
Spotify https://reurl.cc/bRGEbl
YouTube https://reurl.cc/ldZexA
Google https://reurl.cc/8nb834
MB3 https://reurl.cc/no9576",2023/11/17,頭條新聞,moneydj
1,d71c9043-a43f-4778-a299-f129f0d72cb0,《陸股》滬指漲0.11%、收復10日線；恆指挫逾2%,"MoneyDJ新聞 2023-11-17 16:41:14 記者 新聞中心 報導
中國國家主席習近平出席APEC領導人峰會，強調應堅持對話，並希望各國繼續投資中國，惟滬深兩市三大指數今(17)日早盤均開低，全日於平盤附近震盪，科創50亦呈狹幅震盪走勢；尾盤兩市小幅拉升，滬指進而收復10日線，科創50收復季線關卡。今日兩市成交量續萎縮，北向資金連兩日淨流出；滬指終場收於3054.37點、漲0.11%；深成指收於9979.69點、漲0.25%；創業板指收於1986.53點、漲0.43%；科創50收於891.38點、漲0.48%。成交量方面，滬市今成交3,286億元(人民幣,下同)，深市成交4,981億元，兩市成交額8,267億元，相較前一交易日進一步量縮約3%。以週線觀察，滬指本週累計漲0.51%；深成指漲0.01%、創業板指跌0.93%、科創50漲0.18%。代表外資動向的北向資金今日合計淨流出28.58億元，連兩日呈現淨流出；其中，透過滬股通淨流出20.48億元，透過深股通淨流出8.1億元。從盤面上來看，廣州車展今日登場，帶動汽車整車、汽車零組件股走強，非金屬材料、貴金屬、電源設備、電子元件股亦漲幅居前，銀行、房地產、旅遊/飯店等則走弱。概念股方面，複合集流體、Chiplet、光通訊模組、麒麟電池等概念股明顯拉升。特斯拉表示，習近平週三與公司CEO馬斯克會面表示，支持特斯拉在中國的發展；特斯拉概念股中，奧特佳(002239.SZ)收漲停，伯特利(603596.SH)漲逾6%，寧德時代(300750.SZ)則跌0.23%。另有報導指出，鋰電池創新材料複合集流體可能將應用於賽力斯(601127.SH))問界M9車型，為繼寧德時代麒麟電池全球量產首發車型極氪009使用複合集流體後的又一案例，激勵相關概念股走揚，寶明科技(002992.SZ)收漲停，東威科技(688700.SH)漲近14%，英聯股份(002846.SZ)漲逾7%。港股今日續跌，香港恆生指數今早跳空開低1.39%，失守季線、5日線及10日線，午後跌幅擴至2.3%，於觸及月線方獲得支撐，隨後維持在低檔盤整；盤面上，生技醫藥等少數類股上漲，其餘則多走跌，軟體股跌幅居前，恆生科技指數跌1.7%，阿里巴巴宣布盒馬IPO、阿里雲分拆計畫暫緩，加上馬雲家族信託減持消息，衝擊股價跌近一成；騰訊(0700.HK)跌近3%，百度(9888.HK)跌近5%；小米(1810.HK)漲1.5%。恆指終場收於 17454.19點，下跌378.63點或2.12%，連兩日下跌；本週累計仍漲1.46%、週線翻紅。",2023/11/17,頭條新聞,moneydj
2,01ffcf80-f87b-465f-a25a-3ebe0c9f9b06,11/17新台幣兌美元匯率以31.856元作收、升值1.54角；本週升1.58%,11/17新台幣兌美元匯率以31.856元作收、升值1.54角，成交金額15.21億美元。上午新台幣以31.980元開出，盤中最高31.831元，最低31.980元。,2023/11/17,頭條新聞,moneydj
3,cf38aaa1-f7f3-44ad-9a85-c5ad519d38a8,台股開低走高、上漲37點；周K連三紅/漲逾3%,"MoneyDJ新聞 2023-11-17 15:40:04 記者 新聞中心 報導
美股週四漲跌互見，台股今(17)日開低走高，觀光餐旅類股表現續強，電子族群則在鴻海、聯發科領漲下多數走高，加上光電、電腦及週邊設備、電子零組件等族群助攻，加權指數終場收在17208.95 點，上漲37.77 點或 0.22%、日K連五紅，成交量2943.52 億元；周K連三紅，本周共計上漲526.28點或3.15%。
美股週四漲跌互見，主要係美國昨日公佈的產能利用率等經濟數據不如預期，使市場更加期待FED降息時點會早於預期，相對CISCO與WAL-MART展望不如預期，則形成利空因子。亞洲股市方面，日經225指數因獲利了結賣壓，今日以低盤開出，其後因商社、航運等類股走揚，激勵日經指數翻紅，終場漲0.48%；韓股也因遭遇一些獲利賣壓，KOSPI收盤下跌0.74%。
台股今日主要權值股走勢上，近期強勢的台積電多在平盤下方震盪、終場收在580元，下跌0.51%；欣興、聯詠則上漲逾2%，聯電、鴻海、智邦、聯發科漲幅都超過1%，大立光、研華、日月光投控、國巨等亦收紅。光電、電腦及週邊設備族群也有好表現，其中面板雙虎收紅，中環、乙盛-KY、玉晶光、TPK-KY、明基材都有超過1%的漲幅；電腦及週邊設備族群方面，神基今年營收有望創高，激勵今日股價衝上漲停，神達、華碩、華擎漲幅分別超過4%、3%、2%。
觀光餐旅族群受惠兩岸觀光鬆綁題材，今日持續帶量點火，鳳凰、寒舍、雲品、夏都均亮燈漲停，雄獅、六福、遠雄來分別大漲逾8%、7%、6%，晶華、華園、好樂迪、萬企等也漲勢凌厲。橡膠、建材營造、資訊服務、生技醫療等類股今日亦扮演撐盤角色，居家生活、塑膠、玻璃陶瓷、化工、航運、鋼鐵等族群則走弱。
三大法人動向方面，今日三大法人總計買超209.15億元；其中，外資及陸資(不含外資自營商)買超236.71億元，投信賣超5.32億元，自營商賣超22.24億元。",2023/11/17,頭條新聞,moneydj
4,4c8396ea-d6b9-4cbb-ae66-039041fb860d,IMF：南韓貨幣政策應在相當長時間內處於緊縮狀態,"MoneyDJ新聞 2023-11-17 14:49:16 記者 賴宏昌 報導
國際貨幣基金組織(IMF)週四(11月16日)
指出
，南韓整體通膨自2022年年中觸頂後已大幅走低、核心通膨仍處於偏高水準。
IMF預估，南韓今明兩年經濟成長率將分別達到1.4%、2.2%，通膨率預估將持續放緩、明年底前接近韓國央行設定的2%目標。
IMF指出，南韓經濟前景存在高度不確定性、風險偏向下行，近期成長展望主要取決於晶片週期的反彈力道以及中國對韓國出口商品、服務需求。
IMF認為，基於展望的高度不確定性，政策組合近期應維持緊縮基調、以限制公共債務上升並推動通膨率持續走低，貨幣政策應該在相當長的時間內維持在緊縮狀態。
彭博社報導，韓國央行(BOK)前任資深副總裁Lee Seung-heon 11月3日受訪時表示，未來一年BOK可能還是會讓利率維持在高檔、以確保通膨獲得控制。
聯準會(FED)主席鮑爾(Jerome H. Powell)11月9日在IMF所主辦的小組討論會上表示，聯邦公開市場委員會(FOMC)致力於實現充分緊縮的貨幣政策立場、以便在一段時間內讓通貨膨脹率降至2%。
IMF 11月8日指出，央行必須關注通膨上行風險並密切監控薪資談判及其與生產力趨勢的一致性，貨幣和財政政策組合應維持適度緊縮、藉以讓通膨回到目標水準。
Thomson Reuters報導，IMF歐洲部主任Alfred Kammer 11月8日表示，歐洲央行(ECB)存款利率到2024年底前應該維持在接近歷史高點(4%)水準。
IMF工作人員10月31日發表報告指出，澳洲央行(RBA)有必要採取進一步貨幣政策緊縮行動、以便讓通膨率可以在2025年底前回到目標範圍並讓通膨預期維持穩定。
(圖片來源：Shutterstock)
＊編者按：本文僅供參考之用，並不構成要約、招攬或邀請、誘使、任何不論種類或形式之申述或訂立任何建議及推薦，讀者務請運用個人獨立思考能力，自行作出投資決定，如因相關建議招致損失，概與《精實財經媒體》、編者及作者無涉。",2023/11/17,頭條新聞,moneydj
5,935794ac-1b7a-481b-957c-c2bcb17adbef,《日股》商社、航運漲 日經翻紅、4個半月高,"MoneyDJ新聞 2023-11-17 14:11:57 記者 蔡承啟 報導
因日經225指數11月迄今(截至昨日收盤為止)、累計飆漲超過2,500點，引發獲利了結賣壓，拖累日經指數17日以低盤開出，之後因商社、航運等類股走揚，激勵日經指數翻紅，終場漲0.48%或漲160.79點，收33,585.20點，5個交易日來第4度走揚，創4個半月來(7月3日以來)收盤新高水準。
東證股價指數(TOPIX)終場漲0.95%(漲22.43點)，收2,391.05點，5個交易日來第4度走揚。
東證Prime今日上漲家數1,372家、下跌家數261家、維持平盤家數25家。東證Prime今日成交額為3兆7,492億日圓，連續第18個交易日突破顯示買氣活絡界線的3兆日圓大關。
就類股表現來看，全部33類股中僅其他製品、不動產業和橡膠製品3類股下跌，其餘30類股盡數上揚，其中以空運業類股漲幅最大，其次依序為精密機器、營建業和陸上運輸業。
根據MoneyDJ XQ全球贏家系統的報價顯示，截至日本股市17日收盤(台北時間14點00分)為止，日圓相對於美元匯率升值0.03%至150.63日圓兌1美元；日圓相對於美元匯率16日升值0.45%，3個交易日來第2度走升。
Sony跌0.91%、任天堂跌1.52%。新型機種夠威，帶動PS5上週日本銷售量暴衝、狂飆88倍，遠超Switch。
日本商社股走揚。三菱商事漲0.82%、三井物產漲0.88%、伊藤忠商事大漲2.30%、住友商事漲0.68%、丸紅漲0.32%。日媒報導，巴菲特掌管的波克夏海瑟威17日敲定日圓債發行條件、發行總額為1,220億日圓，此為波克夏繼4月之後、今年來第2度發行日圓債。波克夏在今年6月將日本5大商社持股比重平均提高至8.5%以上。
日本航運股今日走揚。日本郵船(NYK)大漲2.15%、商船三井(MOL)漲1.31%、川崎汽船(K-Line)漲1.76%。
本田漲0.93%。傳出本田將在2024年開始於美國生產燃料電池車(FCV)。
(圖片來源：Shutterstock)",2023/11/17,頭條新聞,moneydj
6,165903b6-4571-4fe4-bd27-0ba2d48a2a13,FED官員告訴參議員：資產負債表規模還有縮減空間,"MoneyDJ新聞 2023-11-17 13:25:57 記者 賴宏昌 報導
Thomson Reuters週四(11月16日)報導，聯準會(FED)副主席傑佛森(Philip Jefferson)、FED理事庫克(Lisa D. Cook)以及FED理事庫格勒(Adriana Kugler)在11月14日回覆給美國共和黨籍參議員Rick Scott的信件中提到，目前還不清楚FED資產負債表縮減流程將會持續多久、可能不會很快結束。
傑佛森指出，依據合理假設，在儲備達到與充足儲備運作框架相符水準前，資產負債表規模還有進一步大幅縮減空間。
FED公開市場操作帳戶(SOMA)經理Roberto Perli 10月指出，資產負債表規模縮減進展順利，金融或融資市場並未受到重大衝擊。
Perli當時說，當準備金餘額略高於充足水準時、聯邦公開市場委員會(FOMC)計畫終止縮表，FOMC將依據縝密的分析與市場監控來做出判斷，目前看來、停止縮表的時間點似乎並非近在眼前。
道瓊社報導，FED主席鮑爾(Jerome H. Powell)2月表示、可能需要幾年時間才能將資產負債表規模縮減至FED滿意的水準。
鮑爾11月1日表示，量化緊縮(QT)被視為是長債殖利率上揚的原因之一、但實際影響程度可能相對較小，FOMC目前並不考慮改變QT。
達拉斯聯邦儲備銀行總裁蘿根(Lorie K. Logan)10月表示，FED可能持續縮表、意味著投資人必須持有更多長天期債券。
(圖片來源：聯準會)
＊編者按：本文僅供參考之用，並不構成要約、招攬或邀請、誘使、任何不論種類或形式之申述或訂立任何建議及推薦，讀者務請運用個人獨立思考能力，自行作出投資決定，如因相關建議招致損失，概與《精實財經媒體》、編者及作者無涉。",2023/11/17,頭條新聞,moneydj
7,7c03a68e-39d3-4172-97e2-7240f1dae40c,東京住宅租金續降、惟仍創歷史第3高紀錄,"MoneyDJ新聞 2023-11-17 12:55:39 記者 蔡承啟 報導
東京首都圈(東京都、神奈川縣、埼玉縣、千葉縣)住宅租金續降，不過仍維持在高水準、創下歷史第3高紀錄。
日本最大不動產資料庫Tokyo Kantei 16日公布調查報告指出，2023年10月份東京首都圈(東京都、神奈川縣、埼玉縣、千葉縣)住宅大樓每平方公尺租金為3,541日圓、較前一個月份(2023年9月份)下跌0.7%，連續第2個月下滑，不過仍維持在高水準、創下歷史第3高紀錄(僅低於2023年8月的3,578日圓、2023年9月的3,566日圓)。
其中，9月份東京都住宅每平方公尺租金為4,105日圓、較前月底下跌0.7%，連續第2個月下滑，仍創下歷史第3高紀錄(低於2023年8月的4,133日圓、2023年9月的4,132日圓)，當中的東京23區租金月減0.8%至4,227日圓，連續第2個月下滑，不過租金連9個月高於4,000日圓、為歷史第3高紀錄(僅低於2023年8月的4,266日圓、2023年9月的4,260日圓)。
就東京首都圈其他區域來看，10月份神奈川縣住宅每平方公尺租金月減0.6%至2,474日圓、埼玉縣月增0.9%至2,036日圓、千葉縣月增1.4%至1,988日圓。
另外，10月份近畿圈(大阪府、兵庫縣)住宅每平方公尺租金為2,196日圓、較前一個月份下跌0.4%，4個月來第3度下滑、不過已連續第22個月高於2,000日圓大關。其中，大阪府住宅租金月減0.2%至2,476日圓、兵庫縣月增0.4%至1,875日圓。
Tokyo Kantei指出，截至10月為止，東京首都圈住宅平均屋齡為22.4年，其中東京都為20.4年、當中的東京23區為20.0年，神奈川縣為26.5年，埼玉縣為26.9年，千葉縣為27.7年；近畿圈為23.9年，其中大阪府為21.0年、兵庫縣為28.5年。
(圖片來源：Shutterstock)
＊編者按：本文僅供參考之用，並不構成要約、招攬或邀請、誘使、任何不論種類或形式之申述或訂立任何建議及推薦，讀者務請運用個人獨立思考能力，自行作出投資決定，如因相關建議招致損失，概與《精實財經媒體》、編者及作者無涉。",2023/11/17,頭條新聞,moneydj
8,6d4fe106-e258-4432-ae80-250c7fda7247,FED官員大哉問：全球供應鏈疫後出現哪些變化？,"MoneyDJ新聞 2023-11-17 12:44:19 記者 賴宏昌 報導
聯準會(FED)理事Lisa D. Cook(見圖)週四(11月16日)
指出
，由舊金山聯邦儲備銀行太平洋盆地研究中心主辦的「2023年亞洲經濟政策會議」將
討論一個重大懸而未決問題：自從疫情大流行以來、全球供應鏈出現哪些變化？
Cook指出，美國已成為全球市場上越來越重要的能源供應國、原油和天然氣產量都創下歷史最高水準。
此外，供給也是美國住房價格降溫的重要因素，公寓式住宅竣工量激增、導致今年的新租約租金漲幅大幅放緩，隨著時間的推移將導致房租和屋主等值租金(OER)通膨持續下滑、進而對美國整體通膨預期的下跌做出重要貢獻。
美國目前每位失業者有1.5份職缺可挑選、接近大流行前的1.2份。此外，疫情期間激增的辭職率7月已降至2019年平均水準，每週工時現在已回跌至大流行前水準。
Cook表示，美國勞動市場供需失衡緩解、通膨率下滑的同時失業率僅小幅上揚，可能反映的是供給(包括就業市場)限制趨緩，過去兩個季度勞動生產力的強勁成長若能延續下去、可能有助於進一步實現價格穩定。
Cook認為，隨著通膨率持續下滑和強勁的勞動力市場，美國可能實現軟著陸、但這仍存在變數。
Cook 9月表示，研究顯示、生成式人工智慧可在許多情境提高生產力，包括電腦程式碼撰寫、客戶服務、語言翻譯和機器人技術。
英國金融時報報導，舊金山聯邦儲備銀行總裁戴莉(Mary Daly)11月15日受訪時表示，FED應深思熟慮、勇於承認所知有限，若過早宣布戰勝通膨後又不得不再度升息、恐將損及信譽。
FED主席鮑爾(Jerome H. Powell)11月9日表示，降低通膨的進展、未來可能有更多比例會是來自抑制總需求成長的緊縮貨幣政策。
美國商務部普查局10月18日公布，2023年9月底施工中公寓式住宅年率年增10.9%(月減0.7%)至98.6萬戶、連續第2個月走低，低於7月底的100.1萬戶(1970年開始統計以來最高)。
(圖片來源：聯準會)
＊編者按：本文僅供參考之用，並不構成要約、招攬或邀請、誘使、任何不論種類或形式之申述或訂立任何建議及推薦，讀者務請運用個人獨立思考能力，自行作出投資決定，如因相關建議招致損失，概與《精實財經媒體》、編者及作者無涉。",2023/11/17,頭條新聞,moneydj
9,640ef94a-9a0e-45c4-9e84-a79bba288ba5,Google執行長稱AI影響如氣候變遷 籲加強監管,"MoneyDJ新聞 2023-11-17 12:42:24 記者 黃智勤 報導
人工智慧(AI)今年成為市場熱門話題，美國科技巨頭Google執行長皮查伊(Sundar Pichai)對此表示，AI影響之鉅與氣候變遷不相上下，將在全球產生影響，國際社會應團結起來加強監管。
CNBC報導，皮查伊11月16日在舊金山亞太經濟合作(APEC)高峰會上發表了這番評論，並稱雖然AI將惠及所有國家，但若在一個國家「出了差錯」，影響可能擴及其他國家，使監管更為困難。他呼籲制訂全球性的AI規範框架。
Pichai於4月接受CBS電視節目《60分鐘》(60 Minutes)訪談時即指出，AI發展將衝擊「每一家公司的每一樣產品」(every product of every company)，許多人的飯碗也將不保。
他當時也示警，AI帶來的錯誤資訊、假新聞及影像，可能引發嚴重問題，執政者應修法懲處濫用者，國家之間也須締結條約，確保AI對世界安全無虞。
特斯拉執行長馬斯克於3月與一群AI專家、業界高階主管共同發表公開信，呼籲暫停訓練比GPT-4還強大的AI系統，理由是可能危及社會與人類。
摩根士丹利（Morgan Stanley，簡稱大摩）分析師團隊近期預估，在未來數年內，AI技術對勞動市場的影響可能達4.1兆美元，將影響44%工作內容，影響方式包括改變輸入成本、將任務自動化，並改變企業取得、處理和分析資料的方式。
美國投銀高盛曾於3月發表報告指出，生成式AI可能使發達經濟體的3億個工作機會受到影響。從律師到行政人員都可能「被AI取代」。報告也指出，歐、美近三分之二的工作可能在某種程度上受到AI自動化的影響。
(圖片來源：shutterstock)
＊編者按：本文僅供參考之用，並不構成要約、招攬或邀請、誘使、任何不論種類或形式之申述或訂立任何建議及推薦，讀者務請運用個人獨立思考能力，自行作出投資決定，如因相關建議招致損失，概與《精實財經媒體》、編者及作者無涉。",2023/11/17,頭條新聞,moneydj
